.draw,param,value
538,sv_lMTRUE,0.8754499757666667
538,B_lRnovel,2.3005547031333333
538,B_lRlearned,1.9627134711333336
538,A,1.9603820108
538,t0,0.1718590008
539,v_Snovel_lMTRUE,3.569714852733333
539,v_Snovel_lMFALSE,2.4225801233
539,v_Slearned_lMTRUE,3.1311599273333335
539,v_Slearned_lMFALSE,2.9989755839333334
539,sv_lMTRUE,0.8817843195
539,B_lRnovel,2.2941092299
539,B_lRlearned,1.9372777037333333
539,A,1.9644372998666664
539,t0,0.1737612288
540,v_Snovel_lMTRUE,3.506825967066667
540,v_Snovel_lMFALSE,2.3627382902666665
540,v_Slearned_lMTRUE,3.0465899578
540,v_Slearned_lMFALSE,2.9390092969
540,sv_lMTRUE,0.8797341878
540,B_lRnovel,2.2888517392
540,B_lRlearned,1.9205387893333337
540,A,1.8357458360333336
540,t0,0.1738937482
541,v_Snovel_lMTRUE,3.539190753833333
541,v_Snovel_lMFALSE,2.360699845966667
541,v_Slearned_lMTRUE,3.0711541361
541,v_Slearned_lMFALSE,2.9700532143
541,sv_lMTRUE,0.8832337183333333
541,B_lRnovel,2.2784609725666667
541,B_lRlearned,1.8813587415333333
541,A,1.8782283391
541,t0,0.18010498083333334
542,v_Snovel_lMTRUE,3.4919133281666666
542,v_Snovel_lMFALSE,2.375614356
542,v_Slearned_lMTRUE,3.0893774218
542,v_Slearned_lMFALSE,2.9092918262
542,sv_lMTRUE,0.8734647250666666
542,B_lRnovel,2.252657542166667
542,B_lRlearned,1.9204661570666663
542,A,1.8661038508
542,t0,0.17546532226666667
543,v_Snovel_lMTRUE,3.4887187503
543,v_Snovel_lMFALSE,2.368962354933333
543,v_Slearned_lMTRUE,3.0984390066666667
543,v_Slearned_lMFALSE,2.9217857092333333
543,sv_lMTRUE,0.8630038518666667
543,B_lRnovel,2.228993683866667
543,B_lRlearned,1.8819238267333336
543,A,1.9018504134333336
543,t0,0.18045155556666667
544,v_Snovel_lMTRUE,3.5029910670333333
544,v_Snovel_lMFALSE,2.3451117436333333
544,v_Slearned_lMTRUE,3.0854816842666666
544,v_Slearned_lMFALSE,2.9184860016666665
544,sv_lMTRUE,0.8691036336
544,B_lRnovel,2.2314197983
544,B_lRlearned,1.8751906985
544,A,1.9059086133
544,t0,0.17903193426666666
545,v_Snovel_lMTRUE,3.5528676477
545,v_Snovel_lMFALSE,2.389265440066666
545,v_Slearned_lMTRUE,3.109059944433333
545,v_Slearned_lMFALSE,2.983226078933334
545,sv_lMTRUE,0.8773853178333333
545,B_lRnovel,2.2733669263
545,B_lRlearned,1.9016605193
545,A,1.941925508466667
545,t0,0.17928070426666667
546,v_Snovel_lMTRUE,3.523785027066667
546,v_Snovel_lMFALSE,2.3804641373
546,v_Slearned_lMTRUE,3.0860048585333333
546,v_Slearned_lMFALSE,2.9652706767
546,sv_lMTRUE,0.8768340588
546,B_lRnovel,2.2613404195333335
546,B_lRlearned,1.9043040536
546,A,1.8964468357333333
546,t0,0.1777980518
547,v_Snovel_lMTRUE,3.4957132346333335
547,v_Snovel_lMFALSE,2.3666080925
547,v_Slearned_lMTRUE,3.0879081008666667
547,v_Slearned_lMFALSE,2.9478551391666667
547,sv_lMTRUE,0.8821492287
547,B_lRnovel,2.2431639541666666
547,B_lRlearned,1.8908419487
547,A,1.8917558724
547,t0,0.18071091406666667
548,v_Snovel_lMTRUE,3.5136389936
548,v_Snovel_lMFALSE,2.3608314466666664
548,v_Slearned_lMTRUE,3.0996434324
548,v_Slearned_lMFALSE,2.9416166763666665
548,sv_lMTRUE,0.8848596547333333
548,B_lRnovel,2.2369376628666666
548,B_lRlearned,1.8821221098333336
548,A,1.8714233565
548,t0,0.1832228283
549,v_Snovel_lMTRUE,3.452928365
549,v_Snovel_lMFALSE,2.3309490950666665
549,v_Slearned_lMTRUE,3.0767592846666667
549,v_Slearned_lMFALSE,2.8825553176333334
549,sv_lMTRUE,0.8716878885
549,B_lRnovel,2.202905851
549,B_lRlearned,1.8690041128333332
549,A,1.8686687720666664
549,t0,0.18217809926666667
550,v_Snovel_lMTRUE,3.3605467602666668
550,v_Snovel_lMFALSE,2.2367722053666665
550,v_Slearned_lMTRUE,2.9707468207
550,v_Slearned_lMFALSE,2.8005493016
550,sv_lMTRUE,0.8657126760666667
550,B_lRnovel,2.1747222063333336
550,B_lRlearned,1.8262563249666663
550,A,1.769883270066667
550,t0,0.1815146025
551,v_Snovel_lMTRUE,3.3991371342333334
551,v_Snovel_lMFALSE,2.2329185722333333
551,v_Slearned_lMTRUE,2.9671307921666665
551,v_Slearned_lMFALSE,2.8410661679
551,sv_lMTRUE,0.8760515501333334
551,B_lRnovel,2.1576497518666664
551,B_lRlearned,1.7966847629
551,A,1.7788678694
551,t0,0.18942520696666668
552,v_Snovel_lMTRUE,3.4195801049
552,v_Snovel_lMFALSE,2.2963824086333333
552,v_Slearned_lMTRUE,3.0345597056666667
552,v_Slearned_lMFALSE,2.8698512729666668
552,sv_lMTRUE,0.8709857729333333
552,B_lRnovel,2.2026345289
552,B_lRlearned,1.8563540957
552,A,1.8012667790666668
552,t0,0.1831751194
553,v_Snovel_lMTRUE,3.430485818266667
553,v_Snovel_lMFALSE,2.3185690889333332
553,v_Slearned_lMTRUE,3.0357207446
553,v_Slearned_lMFALSE,2.8793248097333333
553,sv_lMTRUE,0.8667251441
553,B_lRnovel,2.2052717773
553,B_lRlearned,1.8836085263666664
553,A,1.8130212082333332
553,t0,0.17901944556666666
554,v_Snovel_lMTRUE,3.3993528624
554,v_Snovel_lMFALSE,2.3269050457
554,v_Slearned_lMTRUE,3.0372991096
554,v_Slearned_lMFALSE,2.8523203960666668
554,sv_lMTRUE,0.8678302291333333
554,B_lRnovel,2.2280822649
554,B_lRlearned,1.9118689556666664
554,A,1.754177815
554,t0,0.177194858
555,v_Snovel_lMTRUE,3.4557022569666667
555,v_Snovel_lMFALSE,2.319552595066667
555,v_Slearned_lMTRUE,3.0390828737
555,v_Slearned_lMFALSE,2.9094297365
555,sv_lMTRUE,0.8640661894333334
555,B_lRnovel,2.195077353433333
555,B_lRlearned,1.842213659066667
555,A,1.8688566755
555,t0,0.1861551364
556,v_Snovel_lMTRUE,3.4671874266666665
556,v_Snovel_lMFALSE,2.2989133767
556,v_Slearned_lMTRUE,3.0205359370666667
556,v_Slearned_lMFALSE,2.926334051
556,sv_lMTRUE,0.8701191568
556,B_lRnovel,2.21972386
556,B_lRlearned,1.8446622750666664
556,A,1.8539992115
556,t0,0.18056329873333332
557,v_Snovel_lMTRUE,3.433516911766666
557,v_Snovel_lMFALSE,2.2921857060333335
557,v_Slearned_lMTRUE,3.024459369166667
557,v_Slearned_lMFALSE,2.8710766365333336
557,sv_lMTRUE,0.8647291238333333
557,B_lRnovel,2.2185471791
557,B_lRlearned,1.8686868779333337
557,A,1.7868249631
557,t0,0.17722838523333334
558,v_Snovel_lMTRUE,3.477839605533333
558,v_Snovel_lMFALSE,2.3527610687333333
558,v_Slearned_lMTRUE,3.070730896366667
558,v_Slearned_lMFALSE,2.9153320228
558,sv_lMTRUE,0.8711722530333333
558,B_lRnovel,2.2433688218
558,B_lRlearned,1.8954960773
558,A,1.8486532396666664
558,t0,0.17629383436666668
559,v_Snovel_lMTRUE,3.4655844256
559,v_Snovel_lMFALSE,2.3471901909333335
559,v_Slearned_lMTRUE,3.0578165059333333
559,v_Slearned_lMFALSE,2.912213048766666
559,sv_lMTRUE,0.8662454067
559,B_lRnovel,2.2129008498666667
559,B_lRlearned,1.8672238637666667
559,A,1.8602605332666664
559,t0,0.18357609396666663
560,v_Snovel_lMTRUE,3.499521966766667
560,v_Snovel_lMFALSE,2.3650906499
560,v_Slearned_lMTRUE,3.0945305808
560,v_Slearned_lMFALSE,2.9265042686666667
560,sv_lMTRUE,0.8669066107333333
560,B_lRnovel,2.2279218848333335
560,B_lRlearned,1.8901746938666664
560,A,1.9049783210333333
560,t0,0.18200186886666667
561,v_Snovel_lMTRUE,3.5220193356666667
561,v_Snovel_lMFALSE,2.3698803619
561,v_Slearned_lMTRUE,3.0888125732666665
561,v_Slearned_lMFALSE,2.9691708417
561,sv_lMTRUE,0.8713917028666667
561,B_lRnovel,2.2723704746
561,B_lRlearned,1.9176658615
561,A,1.9358443769333331
561,t0,0.17560234286666668
562,v_Snovel_lMTRUE,3.445367949533334
562,v_Snovel_lMFALSE,2.3286926286
562,v_Slearned_lMTRUE,3.0451798364666667
562,v_Slearned_lMFALSE,2.8814070892
562,sv_lMTRUE,0.8651428095666667
562,B_lRnovel,2.2031528289333333
562,B_lRlearned,1.874752386766667
562,A,1.8449549408
562,t0,0.18287257673333335
563,v_Snovel_lMTRUE,3.4565014498
563,v_Snovel_lMFALSE,2.3179745887666665
563,v_Slearned_lMTRUE,3.0375094167666665
563,v_Slearned_lMFALSE,2.8944127007666665
563,sv_lMTRUE,0.8602594877666667
563,B_lRnovel,2.274521767733334
563,B_lRlearned,1.9109977744
563,A,1.8230866807
563,t0,0.17007720076666666
564,v_Snovel_lMTRUE,3.453507812933333
564,v_Snovel_lMFALSE,2.3271210824333335
564,v_Slearned_lMTRUE,3.0687720408
564,v_Slearned_lMFALSE,2.900726012733333
564,sv_lMTRUE,0.8616751125333333
564,B_lRnovel,2.2297528154666666
564,B_lRlearned,1.8858252639333333
564,A,1.8410349253333331
564,t0,0.1784202029
565,v_Snovel_lMTRUE,3.4660108722
565,v_Snovel_lMFALSE,2.3291437026333335
565,v_Slearned_lMTRUE,3.0487591650666666
565,v_Slearned_lMFALSE,2.9162909412
565,sv_lMTRUE,0.8749843812666667
565,B_lRnovel,2.2370223846333332
565,B_lRlearned,1.8858081158333333
565,A,1.8732367877
565,t0,0.1773218821
566,v_Snovel_lMTRUE,3.494530367233333
566,v_Snovel_lMFALSE,2.3446059403333335
566,v_Slearned_lMTRUE,3.0797386021
566,v_Slearned_lMFALSE,2.9222279020333333
566,sv_lMTRUE,0.8803846546666667
566,B_lRnovel,2.2267653677
566,B_lRlearned,1.8826482181
566,A,1.8965971633333336
566,t0,0.18197782133333332
567,v_Snovel_lMTRUE,3.4337636475
567,v_Snovel_lMFALSE,2.332088583333334
567,v_Slearned_lMTRUE,3.0633946261
567,v_Slearned_lMFALSE,2.868579781833333
567,sv_lMTRUE,0.8699316823666666
567,B_lRnovel,2.2008155714
567,B_lRlearned,1.8841675946333336
567,A,1.835682959
567,t0,0.17886487553333333
568,v_Snovel_lMTRUE,3.529665929466667
568,v_Snovel_lMFALSE,2.386753837266667
568,v_Slearned_lMTRUE,3.1227706174666667
568,v_Slearned_lMFALSE,2.9735829330666665
568,sv_lMTRUE,0.8921921891
568,B_lRnovel,2.2541532888333333
568,B_lRlearned,1.9194988986666668
568,A,1.9272366114
568,t0,0.18059676313333337
569,v_Snovel_lMTRUE,3.4985308648
569,v_Snovel_lMFALSE,2.376268956766667
569,v_Slearned_lMTRUE,3.099919317766666
569,v_Slearned_lMFALSE,2.937455759666667
569,sv_lMTRUE,0.8882140247
569,B_lRnovel,2.228549322866667
569,B_lRlearned,1.8969098339666668
569,A,1.8885379841
569,t0,0.1836711636
570,v_Snovel_lMTRUE,3.485573958433333
570,v_Snovel_lMFALSE,2.3472190425666666
570,v_Slearned_lMTRUE,3.0659067864666665
570,v_Slearned_lMFALSE,2.9250454939
570,sv_lMTRUE,0.8870984321000001
570,B_lRnovel,2.2442661270333333
570,B_lRlearned,1.8938610970333336
570,A,1.8570598453
570,t0,0.17767968833333334
571,v_Snovel_lMTRUE,3.4998746403666665
571,v_Snovel_lMFALSE,2.393617425066666
571,v_Slearned_lMTRUE,3.105651701733333
571,v_Slearned_lMFALSE,2.943362042066666
571,sv_lMTRUE,0.8874077527333333
571,B_lRnovel,2.2598720923
571,B_lRlearned,1.928495255
571,A,1.8880980799
571,t0,0.17578424783333332
572,v_Snovel_lMTRUE,3.5174132688666666
572,v_Snovel_lMFALSE,2.375916879
572,v_Slearned_lMTRUE,3.1149864020333333
572,v_Slearned_lMFALSE,2.9663863438333333
572,sv_lMTRUE,0.8874073315666666
572,B_lRnovel,2.267899746966666
572,B_lRlearned,1.9253174718
572,A,1.894025061066667
572,t0,0.17735998406666667
573,v_Snovel_lMTRUE,3.534396540566666
573,v_Snovel_lMFALSE,2.3981416179
573,v_Slearned_lMTRUE,3.1220599205333333
573,v_Slearned_lMFALSE,2.9860406530666666
573,sv_lMTRUE,0.8938005968
573,B_lRnovel,2.2612905172333333
573,B_lRlearned,1.9109660208333332
573,A,1.9127604055
573,t0,0.18173066043333333
574,v_Snovel_lMTRUE,3.5212973254
574,v_Snovel_lMFALSE,2.4030911201
574,v_Slearned_lMTRUE,3.1214521865
574,v_Slearned_lMFALSE,2.9619042343
574,sv_lMTRUE,0.8899473637666667
574,B_lRnovel,2.2281065324333333
574,B_lRlearned,1.8957385316333333
574,A,1.9045008071666667
574,t0,0.1858002788
575,v_Snovel_lMTRUE,3.5304513424
575,v_Snovel_lMFALSE,2.4069725617333333
575,v_Slearned_lMTRUE,3.1354242712
575,v_Slearned_lMFALSE,2.9724985161666666
575,sv_lMTRUE,0.8892871335
575,B_lRnovel,2.2549056024666667
575,B_lRlearned,1.9157485636
575,A,1.8988307273666667
575,t0,0.17953922936666666
576,v_Snovel_lMTRUE,3.5640751289666666
576,v_Snovel_lMFALSE,2.420503769266667
576,v_Slearned_lMTRUE,3.146720493866667
576,v_Slearned_lMFALSE,3.0057752701666667
576,sv_lMTRUE,0.8814846969333333
576,B_lRnovel,2.316403255433334
576,B_lRlearned,1.9608498205333331
576,A,1.9100095049
576,t0,0.1693301982
577,v_Snovel_lMTRUE,3.5378606422
577,v_Snovel_lMFALSE,2.4236907447
577,v_Slearned_lMTRUE,3.1548365692666667
577,v_Slearned_lMFALSE,2.9859056492666665
577,sv_lMTRUE,0.875061692
577,B_lRnovel,2.2592911919333334
577,B_lRlearned,1.9336866578
577,A,1.9525819121666668
577,t0,0.17517995226666666
578,v_Snovel_lMTRUE,3.480164338733333
578,v_Snovel_lMFALSE,2.334471618933333
578,v_Slearned_lMTRUE,3.0560385779666666
578,v_Slearned_lMFALSE,2.9285883250333336
578,sv_lMTRUE,0.8674562730666666
578,B_lRnovel,2.219852355533334
578,B_lRlearned,1.8779101911333336
578,A,1.8702135428
578,t0,0.18154234496666663
579,v_Snovel_lMTRUE,3.4929443178
579,v_Snovel_lMFALSE,2.3615677339
579,v_Slearned_lMTRUE,3.0864125232333333
579,v_Slearned_lMFALSE,2.9450230484
579,sv_lMTRUE,0.8670642522333333
579,B_lRnovel,2.2087721543
579,B_lRlearned,1.860088993
579,A,1.9574562066666668
579,t0,0.18384503783333336
580,v_Snovel_lMTRUE,3.502613418566667
580,v_Snovel_lMFALSE,2.3908353672
580,v_Slearned_lMTRUE,3.1189837162666665
580,v_Slearned_lMFALSE,2.9407358022
580,sv_lMTRUE,0.8737538453333333
580,B_lRnovel,2.200647379233333
580,B_lRlearned,1.8763021449
580,A,1.9928201288333336
580,t0,0.18243902493333333
581,v_Snovel_lMTRUE,3.489200663366667
581,v_Snovel_lMFALSE,2.3593588489666666
581,v_Slearned_lMTRUE,3.0870187712
581,v_Slearned_lMFALSE,2.9264059779
581,sv_lMTRUE,0.8696783164666667
581,B_lRnovel,2.2154392423666667
581,B_lRlearned,1.8844349058666667
581,A,1.9279167743
581,t0,0.1794427985
582,v_Snovel_lMTRUE,3.4086583784
582,v_Snovel_lMFALSE,2.2966456590333335
582,v_Slearned_lMTRUE,3.020565251133333
582,v_Slearned_lMFALSE,2.8352323641666666
582,sv_lMTRUE,0.8624289472
582,B_lRnovel,2.1468039470666667
582,B_lRlearned,1.8413045998666664
582,A,1.8680195931666663
582,t0,0.18330433176666663
583,v_Snovel_lMTRUE,3.497967031833334
583,v_Snovel_lMFALSE,2.3687770615333332
583,v_Slearned_lMTRUE,3.0763926016
583,v_Slearned_lMFALSE,2.919834933433333
583,sv_lMTRUE,0.8714282809333334
583,B_lRnovel,2.2111449626333335
583,B_lRlearned,1.8719739421666663
583,A,1.9115257124333336
583,t0,0.18204249656666663
584,v_Snovel_lMTRUE,3.548633794866667
584,v_Snovel_lMFALSE,2.3808750457
584,v_Slearned_lMTRUE,3.1053052417666667
584,v_Slearned_lMFALSE,2.9905241077333335
584,sv_lMTRUE,0.8730020701
584,B_lRnovel,2.2264993864666667
584,B_lRlearned,1.871194179433333
584,A,1.9668796942333333
584,t0,0.18240814456666668
585,v_Snovel_lMTRUE,3.5132812908
585,v_Snovel_lMFALSE,2.3743899133666666
585,v_Slearned_lMTRUE,3.0940979077333335
585,v_Slearned_lMFALSE,2.9657065758333334
585,sv_lMTRUE,0.8872424375
585,B_lRnovel,2.2599683864333335
585,B_lRlearned,1.8986216817
585,A,1.9004889277666668
585,t0,0.17951152906666665
586,v_Snovel_lMTRUE,3.5535991496
586,v_Snovel_lMFALSE,2.3984365026
586,v_Slearned_lMTRUE,3.1250824276333335
586,v_Slearned_lMFALSE,2.9936916658
586,sv_lMTRUE,0.894013977
586,B_lRnovel,2.287323272666667
586,B_lRlearned,1.9128101003666669
586,A,1.9516386037333333
586,t0,0.17543569973333334
587,v_Snovel_lMTRUE,3.4805139115
587,v_Snovel_lMFALSE,2.3392825841666665
587,v_Slearned_lMTRUE,3.0814445274333333
587,v_Slearned_lMFALSE,2.9216903503666667
587,sv_lMTRUE,0.8718401749
587,B_lRnovel,2.226737209466666
587,B_lRlearned,1.8768976860666664
587,A,1.9219731892333336
587,t0,0.17728402936666668
588,v_Snovel_lMTRUE,3.448532564833333
588,v_Snovel_lMFALSE,2.3204455716333334
588,v_Slearned_lMTRUE,3.0609693749333333
588,v_Slearned_lMFALSE,2.8963474552666666
588,sv_lMTRUE,0.8612737872666667
588,B_lRnovel,2.2014430452
588,B_lRlearned,1.8600564001
588,A,1.891658364366667
588,t0,0.17878277906666667
589,v_Snovel_lMTRUE,3.473806720333333
589,v_Snovel_lMFALSE,2.3518796524666667
589,v_Slearned_lMTRUE,3.078995782833333
589,v_Slearned_lMFALSE,2.9187803506666667
589,sv_lMTRUE,0.8564710732666667
589,B_lRnovel,2.219581010533333
589,B_lRlearned,1.8676483433333333
589,A,1.913566556
589,t0,0.18086492963333337
590,v_Snovel_lMTRUE,3.5544247876333332
590,v_Snovel_lMFALSE,2.4093804707333333
590,v_Slearned_lMTRUE,3.1303760523
590,v_Slearned_lMFALSE,2.989640672733333
590,sv_lMTRUE,0.8815640637
590,B_lRnovel,2.2568550530000002
590,B_lRlearned,1.8924661468666664
590,A,1.9788941308
590,t0,0.1805264032
591,v_Snovel_lMTRUE,3.4793522129
591,v_Snovel_lMFALSE,2.3054055
591,v_Slearned_lMTRUE,3.057470235233333
591,v_Slearned_lMFALSE,2.912172039766667
591,sv_lMTRUE,0.8614497204
591,B_lRnovel,2.173784147366667
591,B_lRlearned,1.8111707409
591,A,1.9567753299666664
591,t0,0.18781193153333336
592,v_Snovel_lMTRUE,3.5367198381
592,v_Snovel_lMFALSE,2.3332205832333335
592,v_Slearned_lMTRUE,3.0817548146666667
592,v_Slearned_lMFALSE,2.9632275828333334
592,sv_lMTRUE,0.8683696016333333
592,B_lRnovel,2.2625043384
592,B_lRlearned,1.8768434917666663
592,A,1.9495764019333333
592,t0,0.17656957796666667
593,v_Snovel_lMTRUE,3.5071089990333335
593,v_Snovel_lMFALSE,2.3656273335
593,v_Slearned_lMTRUE,3.109697088966666
593,v_Slearned_lMFALSE,2.9548978778333335
593,sv_lMTRUE,0.8714320216666667
593,B_lRnovel,2.2470087508
593,B_lRlearned,1.9022719143
593,A,1.9158403857666664
593,t0,0.18008843816666667
594,v_Snovel_lMTRUE,3.5548892162
594,v_Snovel_lMFALSE,2.4227191091333333
594,v_Slearned_lMTRUE,3.1539577768
594,v_Slearned_lMFALSE,2.9947839278
594,sv_lMTRUE,0.8725157942333334
594,B_lRnovel,2.2958878589
594,B_lRlearned,1.9582271836666667
594,A,1.9529907095
594,t0,0.17081199306666667
595,v_Snovel_lMTRUE,3.568727566366667
595,v_Snovel_lMFALSE,2.4336641032
595,v_Slearned_lMTRUE,3.1600752201333333
595,v_Slearned_lMFALSE,2.9999585032333336
595,sv_lMTRUE,0.8794613343
595,B_lRnovel,2.3128635934
595,B_lRlearned,1.9729091360333333
595,A,1.9387774868
595,t0,0.16910727906666667
596,v_Snovel_lMTRUE,3.6000502843333333
596,v_Snovel_lMFALSE,2.4393866064
596,v_Slearned_lMTRUE,3.1616198736666665
596,v_Slearned_lMFALSE,3.0329482402
596,sv_lMTRUE,0.8860517666666666
596,B_lRnovel,2.2955719304
596,B_lRlearned,1.942142831233333
596,A,1.9700075524333336
596,t0,0.1795447338
597,v_Snovel_lMTRUE,3.5148664208666665
597,v_Snovel_lMFALSE,2.402347826933333
597,v_Slearned_lMTRUE,3.093685637266667
597,v_Slearned_lMFALSE,2.960990308266666
597,sv_lMTRUE,0.8693528833
597,B_lRnovel,2.2193530219666666
597,B_lRlearned,1.8729290224
597,A,1.9565859601666664
597,t0,0.18327034793333333
598,v_Snovel_lMTRUE,3.5173662713
598,v_Snovel_lMFALSE,2.3639197823333333
598,v_Slearned_lMTRUE,3.0919553033
598,v_Slearned_lMFALSE,2.946564918733334
598,sv_lMTRUE,0.8831315738333333
598,B_lRnovel,2.2886704546666667
598,B_lRlearned,1.9443082998666668
598,A,1.8582961313333333
598,t0,0.17322291643333332
599,v_Snovel_lMTRUE,3.5102823107666667
599,v_Snovel_lMFALSE,2.385058362366667
599,v_Slearned_lMTRUE,3.108618643833333
599,v_Slearned_lMFALSE,2.9470816449333332
599,sv_lMTRUE,0.8718987165666666
599,B_lRnovel,2.2583850015333335
599,B_lRlearned,1.94039253
599,A,1.8900794014
599,t0,0.17544080466666667
600,v_Snovel_lMTRUE,3.562072607466667
600,v_Snovel_lMFALSE,2.3970534057666666
600,v_Slearned_lMTRUE,3.143847023833333
600,v_Slearned_lMFALSE,2.9795872429666668
600,sv_lMTRUE,0.8845097166333333
600,B_lRnovel,2.2573024929
600,B_lRlearned,1.9147559704333332
600,A,1.9328380816666664
600,t0,0.1817367671
601,v_Snovel_lMTRUE,3.6529572561
601,v_Snovel_lMFALSE,2.4569956193
601,v_Slearned_lMTRUE,3.1892898595666668
601,v_Slearned_lMFALSE,3.063504871066667
601,sv_lMTRUE,0.8876516471333333
601,B_lRnovel,2.3170764952666665
601,B_lRlearned,1.9341724958666664
601,A,2.034276123833333
601,t0,0.1779982214
602,v_Snovel_lMTRUE,3.566385762
602,v_Snovel_lMFALSE,2.420223029733333
602,v_Slearned_lMTRUE,3.1447676085666667
602,v_Slearned_lMFALSE,3.0095971295333332
602,sv_lMTRUE,0.8763028303666667
602,B_lRnovel,2.2575858885333333
602,B_lRlearned,1.9025204035666667
602,A,1.9787841853333332
602,t0,0.1824409024666667
603,v_Snovel_lMTRUE,3.572659256566667
603,v_Snovel_lMFALSE,2.4161152486
603,v_Slearned_lMTRUE,3.135473283766667
603,v_Slearned_lMFALSE,2.9978368572666665
603,sv_lMTRUE,0.8811663378333333
603,B_lRnovel,2.2646142294666665
603,B_lRlearned,1.9059960549
603,A,1.9596360888333333
603,t0,0.1791265547
604,v_Snovel_lMTRUE,3.5281042435666667
604,v_Snovel_lMFALSE,2.410302347133334
604,v_Slearned_lMTRUE,3.1158884883
604,v_Slearned_lMFALSE,2.958587142033333
604,sv_lMTRUE,0.8677676595333333
604,B_lRnovel,2.2548952053333333
604,B_lRlearned,1.9172183435
604,A,1.9344396318
604,t0,0.17385196666666666
605,v_Snovel_lMTRUE,3.5569792775333333
605,v_Snovel_lMFALSE,2.436108363733333
605,v_Slearned_lMTRUE,3.1675804434
605,v_Slearned_lMFALSE,2.9740729182666668
605,sv_lMTRUE,0.8748748342333333
605,B_lRnovel,2.2635886780333334
605,B_lRlearned,1.9385674713666667
605,A,1.9609780085333333
605,t0,0.17815444256666663
606,v_Snovel_lMTRUE,3.5235347997333335
606,v_Snovel_lMFALSE,2.4280341814333335
606,v_Slearned_lMTRUE,3.1450310584666665
606,v_Slearned_lMFALSE,2.9470459074
606,sv_lMTRUE,0.8663274361
606,B_lRnovel,2.2262212739666665
606,B_lRlearned,1.9090617918666664
606,A,1.977741351966667
606,t0,0.1808214507
607,v_Snovel_lMTRUE,3.510441366033333
607,v_Snovel_lMFALSE,2.3857501523333333
607,v_Slearned_lMTRUE,3.122625346833334
607,v_Slearned_lMFALSE,2.9387745451
607,sv_lMTRUE,0.8795717609
607,B_lRnovel,2.2244856189
607,B_lRlearned,1.9080956326
607,A,1.9232979109333337
607,t0,0.18181549473333333
608,v_Snovel_lMTRUE,3.5379483129333336
608,v_Snovel_lMFALSE,2.3687234005
608,v_Slearned_lMTRUE,3.1185034744333335
608,v_Slearned_lMFALSE,2.9512979583666668
608,sv_lMTRUE,0.8750545384333334
608,B_lRnovel,2.2168498409
608,B_lRlearned,1.8736112848333333
608,A,1.9681361396333337
608,t0,0.18259861433333333
609,v_Snovel_lMTRUE,3.5112378434333333
609,v_Snovel_lMFALSE,2.362100107033333
609,v_Slearned_lMTRUE,3.097196228766667
609,v_Slearned_lMFALSE,2.9440808648333334
609,sv_lMTRUE,0.8644135850333333
609,B_lRnovel,2.228028184733333
609,B_lRlearned,1.8726851559666664
609,A,1.9410630444333332
609,t0,0.1796639403
610,v_Snovel_lMTRUE,3.540031228266667
610,v_Snovel_lMFALSE,2.3824720718333334
610,v_Slearned_lMTRUE,3.1162623376
610,v_Slearned_lMFALSE,2.9602316968333335
610,sv_lMTRUE,0.8598421908333334
610,B_lRnovel,2.2343214752
610,B_lRlearned,1.8963435503
610,A,1.9878524093666667
610,t0,0.17764406463333335
611,v_Snovel_lMTRUE,3.5253229551333334
611,v_Snovel_lMFALSE,2.3767766984333334
611,v_Slearned_lMTRUE,3.101630502866666
611,v_Slearned_lMFALSE,2.9592413111333333
611,sv_lMTRUE,0.8722357157333334
611,B_lRnovel,2.255590525933333
611,B_lRlearned,1.8985028658333336
611,A,1.9599744249
611,t0,0.1734448781
612,v_Snovel_lMTRUE,3.4656421629333334
612,v_Snovel_lMFALSE,2.3740371249666667
612,v_Slearned_lMTRUE,3.083504340366667
612,v_Slearned_lMFALSE,2.886226395433334
612,sv_lMTRUE,0.8743268187
612,B_lRnovel,2.1964376434333333
612,B_lRlearned,1.8839525097666667
612,A,1.8808845152
612,t0,0.1805189666
613,v_Snovel_lMTRUE,3.5277153062
613,v_Snovel_lMFALSE,2.3866339932666665
613,v_Slearned_lMTRUE,3.1042253868
613,v_Slearned_lMFALSE,2.9693640314
613,sv_lMTRUE,0.8819191767666666
613,B_lRnovel,2.2155457065
613,B_lRlearned,1.8657027419333336
613,A,1.9675598030666663
613,t0,0.18517552266666668
614,v_Snovel_lMTRUE,3.545374923633333
614,v_Snovel_lMFALSE,2.3860498506333334
614,v_Slearned_lMTRUE,3.1022772861333334
614,v_Slearned_lMFALSE,2.9791810086333332
614,sv_lMTRUE,0.8906123097333334
614,B_lRnovel,2.291438208433333
614,B_lRlearned,1.9242955841333331
614,A,1.9086079992333336
614,t0,0.1773894915
615,v_Snovel_lMTRUE,3.5743719126
615,v_Snovel_lMFALSE,2.4129140515
615,v_Slearned_lMTRUE,3.127684175533333
615,v_Slearned_lMFALSE,3.0025430774333333
615,sv_lMTRUE,0.8852744193333333
615,B_lRnovel,2.2987759448
615,B_lRlearned,1.9315905370666664
615,A,1.9580684658
615,t0,0.17637842586666666
616,v_Snovel_lMTRUE,3.615716070366666
616,v_Snovel_lMFALSE,2.427722783966667
616,v_Slearned_lMTRUE,3.1620383248
616,v_Slearned_lMFALSE,3.0371486035
616,sv_lMTRUE,0.8839895361
616,B_lRnovel,2.3234551735
616,B_lRlearned,1.9435095225333336
616,A,1.9579865694333336
