pid,task,stim,keypress,acc,rt,Sex,Age
324,car,no_noise,2,0,5.82,Male,22
324,car,no_noise,3,0,2.9063,Male,22
324,car,no_noise,2,1,2.9799,Male,22
324,car,no_noise,1,1,11.6017,Male,22
324,car,no_noise,2,0,2.992,Male,22
324,car,noise,3,0,4.8668,Male,22
324,car,noise,3,1,4.5587,Male,22
324,car,noise,3,1,3.0606,Male,22
324,car,noise,2,0,2.3276,Male,22
324,car,noise,2,1,5.1418,Male,22
324,car,noise,2,1,1.6085,Male,22
324,car,noise,3,0,1.8263,Male,22
324,car,noise,1,1,2.8729,Male,22
324,car,noise,2,1,2.2765,Male,22
324,car,noise,1,1,1.9928,Male,22
324,car,noise,1,1,2.7766,Male,22
324,car,noise,3,1,2.2615,Male,22
324,car,noise,2,1,7.3383,Male,22
324,car,noise,3,1,5.8633,Male,22
324,car,noise,3,1,2.2008,Male,22
324,car,noise,2,1,6.5896,Male,22
324,car,noise,3,0,2.8131,Male,22
324,car,noise,2,1,2.1669,Male,22
324,car,noise,2,1,3.3935,Male,22
324,car,noise,3,0,2.3482,Male,22
324,car,noise,3,1,3.2579,Male,22
324,car,noise,3,1,1.6603,Male,22
324,car,noise,3,0,3.2261,Male,22
324,car,noise,3,1,1.5119,Male,22
324,face,no_noise,1,1,4.7044,Male,22
324,face,no_noise,2,1,3.3999,Male,22
324,face,no_noise,1,1,1.9001,Male,22
324,face,no_noise,2,0,3.4582,Male,22
324,face,no_noise,2,0,2.594,Male,22
324,face,no_noise,3,0,2.714,Male,22
324,face,no_noise,3,0,1.7173,Male,22
324,face,no_noise,3,1,2.6728,Male,22
324,face,no_noise,3,0,5.9693,Male,22
324,face,no_noise,2,0,3.7743,Male,22
324,face,no_noise,1,0,1.6743,Male,22
324,face,no_noise,3,1,1.6174,Male,22
324,face,no_noise,2,1,2.6813,Male,22
324,face,no_noise,1,1,2.1386,Male,22
324,face,no_noise,2,1,2.1982,Male,22
324,face,no_noise,3,0,1.8328,Male,22
324,face,no_noise,3,0,2.7509,Male,22
324,face,no_noise,3,0,2.6498,Male,22
324,face,no_noise,3,0,2.1019,Male,22
324,face,no_noise,3,1,1.9837,Male,22
324,face,no_noise,3,0,3.6967,Male,22
324,face,no_noise,2,1,2.161,Male,22
324,face,no_noise,2,1,2.3283,Male,22
324,face,no_noise,3,0,2.1787,Male,22
324,face,no_noise,3,1,2.635,Male,22
324,face,no_noise,2,0,3.4976,Male,22
324,face,no_noise,2,1,1.4185,Male,22
324,face,no_noise,1,1,3.9183,Male,22
324,face,no_noise,3,0,1.6558,Male,22
324,face,no_noise,2,0,1.9065,Male,22
324,face,noise,3,0,5.7408,Male,22
324,face,noise,2,0,1.9266,Male,22
324,face,noise,2,0,1.83,Male,22
324,face,noise,1,1,1.6832,Male,22
324,face,noise,3,1,2.9641,Male,22
324,face,noise,1,1,1.9498,Male,22
324,face,noise,3,0,2.2861,Male,22
324,face,noise,1,1,1.6835,Male,22
324,face,noise,1,0,2.2078,Male,22
324,face,noise,2,1,2.7505,Male,22
324,face,noise,2,1,2.0612,Male,22
324,face,noise,1,0,2.9638,Male,22
324,face,noise,3,0,1.9818,Male,22
324,face,noise,3,0,1.8113,Male,22
324,face,noise,3,0,2.6945,Male,22
324,face,noise,3,0,3.2764,Male,22
324,face,noise,2,0,2.0018,Male,22
324,face,noise,1,1,2.0175,Male,22
324,face,noise,3,1,1.5996,Male,22
324,face,noise,2,0,1.2297,Male,22
324,face,noise,2,0,1.5549,Male,22
324,face,noise,2,0,1.926,Male,22
324,face,noise,2,0,2.2817,Male,22
324,face,noise,3,1,1.4104,Male,22
325,car,no_noise,3,0,6.495,Male,53
325,car,no_noise,1,1,5.745,Male,53
325,car,no_noise,3,0,9.48,Male,53
325,car,no_noise,3,1,6.863,Male,53
325,car,no_noise,3,0,9.912,Male,53
325,car,no_noise,3,0,10.35,Male,53
325,car,no_noise,3,1,5.396,Male,53
325,car,no_noise,1,1,6.929,Male,53
325,car,no_noise,1,1,8.786,Male,53
325,car,no_noise,1,0,5.761,Male,53
325,car,no_noise,3,1,6.988,Male,53
325,car,no_noise,1,0,9.819,Male,53
325,car,no_noise,3,0,8.943,Male,53
325,car,no_noise,1,0,7.626,Male,53
325,car,no_noise,1,0,10.904,Male,53
325,car,no_noise,3,0,6.552,Male,53
325,car,no_noise,2,0,9.463,Male,53
325,car,no_noise,1,1,7.291,Male,53
325,car,no_noise,1,0,7.478,Male,53
325,car,no_noise,3,0,6.481,Male,53
325,car,no_noise,3,0,6.796,Male,53
325,car,no_noise,1,1,10.979,Male,53
325,car,no_noise,1,0,5.198,Male,53
325,car,no_noise,3,0,7.082,Male,53
325,car,no_noise,2,1,8.867,Male,53
325,car,no_noise,3,1,4.411,Male,53
325,car,no_noise,1,0,6.24,Male,53
325,car,no_noise,1,0,5.938,Male,53
325,car,no_noise,3,0,3.008,Male,53
325,car,no_noise,2,0,5.038,Male,53
325,car,noise,2,1,8.756,Male,53
325,car,noise,3,1,6.513,Male,53
325,car,noise,3,1,5.054,Male,53
325,car,noise,1,1,5.522,Male,53
325,car,noise,3,0,9.981,Male,53
325,car,noise,2,1,7.785,Male,53
325,car,noise,1,1,7.248,Male,53
325,car,noise,1,1,5.621,Male,53
325,car,noise,2,1,6.477,Male,53
325,car,noise,1,1,4.847,Male,53
325,car,noise,1,1,7.727,Male,53
325,car,noise,3,1,8.953,Male,53
325,car,noise,2,1,4.476,Male,53
325,car,noise,3,1,4.121,Male,53
325,car,noise,3,1,5.302,Male,53
325,car,noise,2,1,6.38,Male,53
325,car,noise,1,0,8.82,Male,53
325,car,noise,2,1,5.769,Male,53
325,car,noise,2,1,8.886,Male,53
325,car,noise,2,1,7.983,Male,53
325,car,noise,2,0,4.901,Male,53
325,car,noise,3,1,4.758,Male,53
325,car,noise,3,0,8.402,Male,53
325,car,noise,3,1,4.524,Male,53
325,face,no_noise,1,1,3.221,Male,53
325,face,no_noise,2,1,3.622,Male,53
325,face,no_noise,1,1,3.366,Male,53
325,face,no_noise,3,1,4.864,Male,53
325,face,no_noise,3,1,3.95,Male,53
325,face,no_noise,3,0,2.519,Male,53
325,face,no_noise,1,1,3.554,Male,53
325,face,no_noise,3,1,3.139,Male,53
325,face,no_noise,2,1,3.042,Male,53
325,face,no_noise,3,1,2.958,Male,53
325,face,no_noise,2,1,5.947,Male,53
325,face,no_noise,2,0,4.593,Male,53
325,face,no_noise,2,1,5.066,Male,53
325,face,no_noise,2,0,4.699,Male,53
325,face,no_noise,2,1,3.568,Male,53
325,face,no_noise,3,0,4.468,Male,53
325,face,no_noise,2,1,4.99,Male,53
325,face,no_noise,2,1,5.421,Male,53
325,face,no_noise,3,0,5.802,Male,53
325,face,no_noise,3,1,5.78,Male,53
325,face,no_noise,1,1,4.347,Male,53
325,face,no_noise,2,1,4.085,Male,53
325,face,no_noise,2,1,4.559,Male,53
325,face,no_noise,1,1,5.666,Male,53
325,face,no_noise,3,1,5.666,Male,53
325,face,no_noise,1,1,5.211,Male,53
325,face,no_noise,2,1,5.822,Male,53
325,face,no_noise,1,1,5.412,Male,53
325,face,no_noise,1,1,6.429,Male,53
325,face,no_noise,3,1,5.269,Male,53
325,face,noise,2,1,3.849,Male,53
325,face,noise,2,0,4.87,Male,53
325,face,noise,3,0,6.205,Male,53
325,face,noise,1,1,5.311,Male,53
325,face,noise,3,1,5.865,Male,53
325,face,noise,3,0,6.741,Male,53
325,face,noise,2,1,6.252,Male,53
325,face,noise,3,0,4.204,Male,53
325,face,noise,3,0,4.392,Male,53
325,face,noise,2,1,3.609,Male,53
325,face,noise,2,1,5.741,Male,53
325,face,noise,2,1,4.929,Male,53
325,face,noise,3,0,6.917,Male,53
325,face,noise,1,0,5.644,Male,53
325,face,noise,1,1,5.864,Male,53
325,face,noise,2,1,6.693,Male,53
325,face,noise,3,1,7.587,Male,53
325,face,noise,2,0,8.521,Male,53
325,face,noise,3,1,4.256,Male,53
325,face,noise,1,1,7.625,Male,53
325,face,noise,3,0,6.486,Male,53
325,face,noise,1,1,6.384,Male,53
325,face,noise,1,1,5.972,Male,53
325,face,noise,2,0,6.137,Male,53
326,car,no_noise,2,1,3.9487,Female,52
326,car,no_noise,1,1,3.9332,Female,52
326,car,no_noise,3,0,2.3157,Female,52
326,car,no_noise,2,0,1.7063,Female,52
326,car,no_noise,1,0,3.5776,Female,52
326,car,no_noise,1,1,2.6409,Female,52
326,car,no_noise,3,1,1.3955,Female,52
326,car,no_noise,3,0,2.7679,Female,52
326,car,no_noise,1,1,3.4285,Female,52
326,car,no_noise,1,0,2.4508,Female,52
326,car,no_noise,3,1,2.6284,Female,52
326,car,no_noise,2,0,2.7459,Female,52
326,car,no_noise,2,1,2.0985,Female,52
326,car,no_noise,3,0,2.1616,Female,52
326,car,no_noise,2,0,3.6339,Female,52
326,car,no_noise,3,0,2.2599,Female,52
326,car,no_noise,1,1,2.4493,Female,52
326,car,no_noise,2,0,3.6303,Female,52
326,car,no_noise,3,0,1.8037,Female,52
326,car,no_noise,3,0,2.9868,Female,52
326,car,no_noise,2,0,1.8545,Female,52
326,car,no_noise,1,1,3.6713,Female,52
326,car,no_noise,3,1,2.1825,Female,52
326,car,no_noise,1,0,4.2958,Female,52
326,car,no_noise,2,1,4.0037,Female,52
326,car,no_noise,3,1,3.145,Female,52
326,car,no_noise,3,0,2.2516,Female,52
326,car,no_noise,2,1,3.3288,Female,52
326,car,no_noise,3,0,1.8961,Female,52
326,car,no_noise,2,0,2.6868,Female,52
326,car,noise,3,0,5.7441,Female,52
326,car,noise,1,0,3.3004,Female,52
326,car,noise,3,1,1.6367,Female,52
326,car,noise,2,0,2.5602,Female,52
326,car,noise,2,1,1.7536,Female,52
326,car,noise,2,1,4.4418,Female,52
326,car,noise,1,1,3.5152,Female,52
326,car,noise,1,1,2.0245,Female,52
326,car,noise,2,1,4.0391,Female,52
326,car,noise,1,1,4.011,Female,52
326,car,noise,1,1,4.239,Female,52
326,car,noise,3,1,3.0307,Female,52
326,car,noise,2,1,3.1993,Female,52
326,car,noise,2,0,3.0872,Female,52
326,car,noise,3,1,2.319,Female,52
326,car,noise,1,0,2.2527,Female,52
326,car,noise,3,0,2.2008,Female,52
326,car,noise,2,1,1.9205,Female,52
326,car,noise,3,0,3.7368,Female,52
326,car,noise,3,0,2.0244,Female,52
326,car,noise,3,1,2.0635,Female,52
326,car,noise,1,0,5.0848,Female,52
326,car,noise,2,0,1.6247,Female,52
326,car,noise,2,0,3.4585,Female,52
326,face,no_noise,1,1,2.2554,Female,52
326,face,no_noise,2,1,2.4327,Female,52
326,face,no_noise,1,1,1.3664,Female,52
326,face,no_noise,3,1,4.3177,Female,52
326,face,no_noise,1,0,1.2233,Female,52
326,face,no_noise,2,1,2.4333,Female,52
326,face,no_noise,3,0,1.8003,Female,52
326,face,no_noise,3,1,2.3515,Female,52
326,face,no_noise,2,1,2.333,Female,52
326,face,no_noise,3,1,3.3316,Female,52
326,face,no_noise,2,1,2.5163,Female,52
326,face,no_noise,3,1,1.1757,Female,52
326,face,no_noise,3,0,1.2258,Female,52
326,face,no_noise,1,1,1.4331,Female,52
326,face,no_noise,1,0,1.224,Female,52
326,face,no_noise,3,0,1.8,Female,52
326,face,no_noise,2,1,2.3494,Female,52
326,face,no_noise,3,0,1.5528,Female,52
326,face,no_noise,1,1,1.6239,Female,52
326,face,no_noise,3,1,1.8341,Female,52
326,face,no_noise,2,0,1.7162,Female,52
326,face,no_noise,2,1,3.2991,Female,52
326,face,no_noise,2,1,3.4364,Female,52
326,face,no_noise,3,0,1.6164,Female,52
326,face,no_noise,3,1,1.4534,Female,52
326,face,no_noise,1,1,2.5669,Female,52
326,face,no_noise,3,0,1.8022,Female,52
326,face,no_noise,2,0,2.0501,Female,52
326,face,no_noise,3,0,3.2837,Female,52
326,face,no_noise,2,0,3.1056,Female,52
326,face,noise,2,1,5.0362,Female,52
326,face,noise,3,1,1.3201,Female,52
326,face,noise,1,1,2.2494,Female,52
326,face,noise,1,1,1.0009,Female,52
326,face,noise,3,1,2.0759,Female,52
326,face,noise,1,1,2.1663,Female,52
326,face,noise,3,0,1.9183,Female,52
326,face,noise,1,1,1.7379,Female,52
326,face,noise,2,1,2.6214,Female,52
326,face,noise,2,1,1.8392,Female,52
326,face,noise,2,1,1.0329,Female,52
326,face,noise,2,1,2.0662,Female,52
326,face,noise,3,0,1.6,Female,52
326,face,noise,1,0,2.2325,Female,52
326,face,noise,2,0,3.234,Female,52
326,face,noise,3,0,1.7332,Female,52
326,face,noise,3,1,1.4164,Female,52
326,face,noise,1,1,1.9498,Female,52
326,face,noise,3,1,3.0192,Female,52
326,face,noise,1,1,1.6765,Female,52
326,face,noise,1,1,2.9151,Female,52
326,face,noise,3,0,1.9184,Female,52
326,face,noise,2,0,3.1359,Female,52
326,face,noise,3,1,2.2372,Female,52
327,car,no_noise,2,1,12.6628,Male,64
327,car,no_noise,1,1,7.2685,Male,64
327,car,no_noise,1,1,6.6345,Male,64
327,car,no_noise,2,0,11.1222,Male,64
327,car,no_noise,3,0,11.1309,Male,64
327,car,no_noise,1,1,4.3929,Male,64
327,car,no_noise,1,0,8.8019,Male,64
327,car,no_noise,1,1,8.744,Male,64
327,car,no_noise,1,1,11.8707,Male,64
327,car,no_noise,3,1,11.5802,Male,64
327,car,no_noise,3,1,9.1838,Male,64
327,car,no_noise,3,1,3.8131,Male,64
327,car,no_noise,2,1,3.6683,Male,64
327,car,no_noise,2,1,4.4832,Male,64
327,car,no_noise,1,0,5.496,Male,64
327,car,no_noise,1,0,11.0459,Male,64
327,car,no_noise,1,1,9.5742,Male,64
327,car,no_noise,2,0,2.2119,Male,64
327,car,no_noise,2,1,5.8718,Male,64
327,car,no_noise,3,0,5.4632,Male,64
327,car,no_noise,1,1,12.0434,Male,64
327,car,no_noise,1,1,8.3625,Male,64
327,car,no_noise,3,1,7.5401,Male,64
327,car,no_noise,3,0,2.9327,Male,64
327,car,no_noise,2,1,3.3161,Male,64
327,car,no_noise,3,1,6.8559,Male,64
327,car,no_noise,2,1,5.7899,Male,64
327,car,no_noise,2,1,4.1917,Male,64
327,car,no_noise,3,0,2.8576,Male,64
327,car,no_noise,3,0,5.0179,Male,64
327,car,noise,2,1,4.7571,Male,64
327,car,noise,3,1,3.1684,Male,64
327,car,noise,3,1,6.5856,Male,64
327,car,noise,2,0,7.4711,Male,64
327,car,noise,2,1,4.2634,Male,64
327,car,noise,2,1,5.6369,Male,64
327,car,noise,1,1,4.9717,Male,64
327,car,noise,1,1,5.4617000000000004,Male,64
327,car,noise,2,1,8.4472,Male,64
327,car,noise,3,0,2.4152,Male,64
327,car,noise,1,1,6.0101,Male,64
327,car,noise,3,1,6.2373,Male,64
327,car,noise,2,1,3.1291,Male,64
327,car,noise,1,0,4.6504,Male,64
327,car,noise,3,1,3.2197,Male,64
327,car,noise,1,0,5.8888,Male,64
327,car,noise,2,1,10.1942,Male,64
327,car,noise,2,1,7.4218,Male,64
327,car,noise,3,0,5.8514,Male,64
327,car,noise,2,1,7.3258,Male,64
327,car,noise,1,0,2.3615,Male,64
327,car,noise,3,1,5.2993,Male,64
327,car,noise,3,0,3.6367,Male,64
327,car,noise,2,0,2.3723,Male,64
327,face,no_noise,1,1,4.4381,Male,64
327,face,no_noise,2,1,7.3711,Male,64
327,face,no_noise,1,1,11.0913,Male,64
327,face,no_noise,3,1,3.5748,Male,64
327,face,no_noise,3,1,6.9808,Male,64
327,face,no_noise,1,0,4.8003,Male,64
327,face,no_noise,2,0,5.6969,Male,64
327,face,no_noise,3,1,8.6001,Male,64
327,face,no_noise,1,0,6.5127,Male,64
327,face,no_noise,1,0,4.351,Male,64
327,face,no_noise,3,0,4.5143,Male,64
327,face,no_noise,2,0,5.6738,Male,64
327,face,no_noise,3,0,6.0968,Male,64
327,face,no_noise,1,1,4.2475,Male,64
327,face,no_noise,2,1,5.9499,Male,64
327,face,no_noise,2,1,7.7836,Male,64
327,face,no_noise,2,1,6.4338,Male,64
327,face,no_noise,3,0,7.0463,Male,64
327,face,no_noise,3,0,3.249,Male,64
327,face,no_noise,3,1,2.2933,Male,64
327,face,no_noise,2,0,5.0795,Male,64
327,face,no_noise,2,1,6.4665,Male,64
327,face,no_noise,1,0,2.4845,Male,64
327,face,no_noise,1,1,5.7137,Male,64
327,face,no_noise,3,1,4.0146,Male,64
327,face,no_noise,1,1,3.5629,Male,64
327,face,no_noise,2,1,5.4599,Male,64
327,face,no_noise,3,0,8.0648,Male,64
327,face,no_noise,3,0,1.9629,Male,64
327,face,no_noise,1,0,2.8196,Male,64
327,face,noise,1,0,3.7735,Male,64
327,face,noise,3,1,6.591,Male,64
327,face,noise,3,0,5.0072,Male,64
327,face,noise,1,1,6.5566,Male,64
327,face,noise,2,0,2.1574,Male,64
327,face,noise,3,0,2.2371,Male,64
327,face,noise,2,1,2.7383,Male,64
327,face,noise,2,0,2.7077,Male,64
327,face,noise,2,1,2.4685,Male,64
327,face,noise,2,1,2.4893,Male,64
327,face,noise,2,1,3.9394,Male,64
327,face,noise,3,0,1.9465,Male,64
327,face,noise,1,1,2.5632,Male,64
327,face,noise,2,1,5.5755,Male,64
327,face,noise,1,1,3.9675,Male,64
327,face,noise,3,0,3.9563,Male,64
327,face,noise,3,1,1.8562,Male,64
327,face,noise,3,0,4.3663,Male,64
327,face,noise,1,0,2.78,Male,64
327,face,noise,1,1,2.0176,Male,64
327,face,noise,3,0,2.2183,Male,64
327,face,noise,3,0,2.4757,Male,64
327,face,noise,2,0,2.0864,Male,64
327,face,noise,3,1,2.6822,Male,64
328,car,no_noise,2,1,5.7374,Female,57
328,car,no_noise,1,1,3.8319,Female,57
328,car,no_noise,3,0,4.9381,Female,57
328,car,no_noise,1,0,7.9801,Female,57
328,car,no_noise,1,0,7.9735,Female,57
328,car,no_noise,3,0,3.6946,Female,57
328,car,no_noise,3,1,4.9978,Female,57
328,car,no_noise,3,0,5.3838,Female,57
328,car,no_noise,1,1,2.7657,Female,57
328,car,no_noise,3,1,4.428,Female,57
328,car,no_noise,1,0,3.5176,Female,57
328,car,no_noise,1,0,1.5843,Female,57
328,car,no_noise,2,1,4.1495,Female,57
328,car,no_noise,1,0,2.9532,Female,57
328,car,no_noise,2,0,6.8294,Female,57
328,car,no_noise,2,1,4.0678,Female,57
328,car,no_noise,1,1,3.9473,Female,57
328,car,no_noise,2,0,4.4792,Female,57
328,car,no_noise,3,0,8.5776,Female,57
328,car,no_noise,3,0,2.1673,Female,57
328,car,no_noise,1,1,3.5496,Female,57
328,car,no_noise,3,0,3.6314,Female,57
328,car,no_noise,3,1,5.1066,Female,57
328,car,no_noise,3,0,5.468,Female,57
328,car,no_noise,2,1,2.9632,Female,57
328,car,no_noise,3,1,3.0584,Female,57
328,car,no_noise,1,0,2.9222,Female,57
328,car,no_noise,2,1,2.5826,Female,57
328,car,no_noise,3,0,1.9818,Female,57
328,car,no_noise,3,0,5.5113,Female,57
328,car,noise,2,1,3.9011,Female,57
328,car,noise,3,1,3.2949,Female,57
328,car,noise,2,0,3.3202,Female,57
328,car,noise,1,1,2.3241,Female,57
328,car,noise,2,1,1.6932,Female,57
328,car,noise,2,1,2.5005,Female,57
328,car,noise,3,0,4.2032,Female,57
328,car,noise,1,1,3.0231,Female,57
328,car,noise,1,0,1.9936,Female,57
328,car,noise,2,0,2.6781,Female,57
328,car,noise,1,1,1.8841,Female,57
328,car,noise,3,1,2.2191,Female,57
328,car,noise,2,1,3.331,Female,57
328,car,noise,1,0,2.5807,Female,57
328,car,noise,3,1,1.6312,Female,57
328,car,noise,2,1,2.2417,Female,57
328,car,noise,2,1,2.7706,Female,57
328,car,noise,2,1,1.3801,Female,57
328,car,noise,1,0,2.4698,Female,57
328,car,noise,2,1,1.7053,Female,57
328,car,noise,3,1,2.5507,Female,57
328,car,noise,1,0,2.7799,Female,57
328,car,noise,1,1,2.5364,Female,57
328,car,noise,3,1,1.7711,Female,57
328,face,no_noise,1,1,2.2197,Female,57
328,face,no_noise,3,0,2.5377,Female,57
328,face,no_noise,1,1,1.6965,Female,57
328,face,no_noise,3,1,2.0757,Female,57
328,face,no_noise,2,0,2.3683,Female,57
328,face,no_noise,2,1,1.858,Female,57
328,face,no_noise,1,1,1.8845,Female,57
328,face,no_noise,3,1,1.8252,Female,57
328,face,no_noise,2,1,1.836,Female,57
328,face,no_noise,2,0,2.09,Female,57
328,face,no_noise,2,1,2.0105,Female,57
328,face,no_noise,2,0,2.1816,Female,57
328,face,no_noise,3,0,2.0551,Female,57
328,face,no_noise,2,0,2.1408,Female,57
328,face,no_noise,1,0,2.2772,Female,57
328,face,no_noise,3,0,2.3389,Female,57
328,face,no_noise,3,0,1.8936,Female,57
328,face,no_noise,1,0,2.2695,Female,57
328,face,no_noise,2,0,1.6672,Female,57
328,face,no_noise,3,1,1.9426,Female,57
328,face,no_noise,2,0,3.3546,Female,57
328,face,no_noise,3,0,2.674,Female,57
328,face,no_noise,2,1,1.6582,Female,57
328,face,no_noise,3,0,1.7476,Female,57
328,face,no_noise,2,0,4.1536,Female,57
328,face,no_noise,1,1,3.4212,Female,57
328,face,no_noise,2,1,2.5596,Female,57
328,face,no_noise,3,0,3.2489,Female,57
328,face,no_noise,2,0,1.4949,Female,57
328,face,no_noise,2,0,2.913,Female,57
328,face,noise,2,1,3.0439,Female,57
328,face,noise,2,0,1.752,Female,57
328,face,noise,1,1,1.8232,Female,57
328,face,noise,2,0,1.6346,Female,57
328,face,noise,3,1,1.8182,Female,57
328,face,noise,2,0,2.3253,Female,57
328,face,noise,3,0,1.6355,Female,57
328,face,noise,2,0,2.7465,Female,57
328,face,noise,3,0,1.9014,Female,57
328,face,noise,3,0,1.7188,Female,57
328,face,noise,1,0,1.876,Female,57
328,face,noise,3,0,1.4716,Female,57
328,face,noise,2,0,1.6786,Female,57
328,face,noise,1,0,2.4373,Female,57
328,face,noise,1,1,2.0741,Female,57
328,face,noise,2,1,2.558,Female,57
328,face,noise,2,0,1.6699,Female,57
328,face,noise,3,0,2.3519,Female,57
328,face,noise,2,0,1.0247,Female,57
328,face,noise,1,1,1.5123,Female,57
328,face,noise,3,0,2.3244,Female,57
328,face,noise,2,0,2.1396,Female,57
328,face,noise,3,0,2.2011,Female,57
328,face,noise,2,0,2.311,Female,57
330,car,no_noise,3,0,2.2496,Male,52
330,car,no_noise,3,0,1.3346,Male,52
330,car,no_noise,1,1,1.2081,Male,52
330,car,no_noise,2,0,1.1072,Male,52
330,car,no_noise,1,0,1.3305,Male,52
330,car,no_noise,2,0,1.4068,Male,52
330,car,no_noise,1,0,1.1293,Male,52
330,car,no_noise,1,1,1.0613,Male,52
330,car,no_noise,2,0,1.2111,Male,52
330,car,no_noise,1,0,1.2651,Male,52
330,car,no_noise,3,1,0.9436,Male,52
330,car,no_noise,1,0,1.1774,Male,52
330,car,no_noise,2,1,5.0548,Male,52
330,car,no_noise,2,1,0.6825,Male,52
330,car,no_noise,1,0,0.6547,Male,52
330,car,no_noise,3,0,1.8189,Male,52
330,car,no_noise,2,0,0.8003,Male,52
330,car,no_noise,3,0,0.7935,Male,52
330,car,no_noise,2,1,0.8046,Male,52
330,car,no_noise,3,0,0.584,Male,52
330,car,no_noise,2,0,0.4472,Male,52
330,car,no_noise,1,1,0.5039,Male,52
330,car,no_noise,1,0,0.8638,Male,52
330,car,no_noise,1,0,0.8107,Male,52
330,car,no_noise,2,1,0.7692,Male,52
330,car,no_noise,2,0,0.8685,Male,52
330,car,no_noise,2,1,1.2742,Male,52
330,car,no_noise,2,1,1.0495,Male,52
330,car,no_noise,1,1,1.1558,Male,52
330,car,no_noise,1,1,1.0782,Male,52
330,car,noise,1,0,8.6743,Male,52
330,car,noise,1,0,1.2031,Male,52
330,car,noise,2,0,1.8484,Male,52
330,car,noise,2,0,0.9336,Male,52
330,car,noise,2,1,1.2231,Male,52
330,car,noise,2,1,1.5812,Male,52
330,car,noise,1,1,1.5739,Male,52
330,car,noise,1,1,1.0698,Male,52
330,car,noise,1,0,1.0521,Male,52
330,car,noise,1,1,1.9751,Male,52
330,car,noise,1,1,0.9448,Male,52
330,car,noise,3,1,1.5006,Male,52
330,car,noise,1,0,1.6426,Male,52
330,car,noise,1,0,1.0295,Male,52
330,car,noise,1,0,1.6032,Male,52
330,car,noise,2,1,1.4446,Male,52
330,car,noise,1,0,1.0761,Male,52
330,car,noise,2,1,2.0503,Male,52
330,car,noise,1,0,1.4187,Male,52
330,car,noise,2,1,2.2252,Male,52
330,car,noise,2,0,1.6958,Male,52
330,car,noise,1,0,0.9092,Male,52
330,car,noise,2,0,1.7672,Male,52
330,car,noise,2,0,1.9949,Male,52
330,face,no_noise,2,0,2.5617,Male,52
330,face,no_noise,3,0,1.3432,Male,52
330,face,no_noise,2,0,0.8282,Male,52
330,face,no_noise,1,0,0.9219,Male,52
330,face,no_noise,2,0,1.0326,Male,52
330,face,no_noise,3,0,0.7873,Male,52
330,face,no_noise,1,1,1.0115,Male,52
330,face,no_noise,2,0,0.6365,Male,52
330,face,no_noise,3,0,0.8686,Male,52
330,face,no_noise,2,0,1.7593,Male,52
330,face,no_noise,1,0,0.9078,Male,52
330,face,no_noise,2,0,1.1875,Male,52
330,face,no_noise,3,0,1.2038,Male,52
330,face,no_noise,2,0,0.9383,Male,52
330,face,no_noise,3,0,1.5743,Male,52
330,face,no_noise,2,1,0.7028,Male,52
330,face,no_noise,1,0,1.9773,Male,52
330,face,no_noise,2,1,1.094,Male,52
330,face,no_noise,3,0,1.0888,Male,52
330,face,no_noise,2,0,2.136,Male,52
330,face,no_noise,2,0,3.3314,Male,52
330,face,no_noise,3,0,0.7801,Male,52
330,face,no_noise,1,0,2.9782,Male,52
330,face,no_noise,2,0,2.3422,Male,52
330,face,no_noise,3,1,0.7939,Male,52
330,face,no_noise,2,0,1.7578,Male,52
330,face,no_noise,1,0,0.8817,Male,52
330,face,no_noise,3,0,0.7371,Male,52
330,face,no_noise,3,0,0.6765,Male,52
330,face,no_noise,2,0,0.791,Male,52
330,face,noise,2,1,0.8689,Male,52
330,face,noise,3,1,0.8403,Male,52
330,face,noise,1,1,0.7716,Male,52
330,face,noise,2,0,1.6946,Male,52
330,face,noise,3,1,1.0915,Male,52
330,face,noise,2,0,0.9272,Male,52
330,face,noise,1,0,1.3378,Male,52
330,face,noise,3,0,2.5592,Male,52
330,face,noise,2,1,1.051,Male,52
330,face,noise,2,1,3.2177,Male,52
330,face,noise,3,0,2.4206,Male,52
330,face,noise,1,0,2.7808,Male,52
330,face,noise,3,0,1.4434,Male,52
330,face,noise,2,1,1.7366,Male,52
330,face,noise,2,0,0.8614,Male,52
330,face,noise,3,0,1.9529,Male,52
330,face,noise,3,1,1.3037,Male,52
330,face,noise,2,0,1.3918,Male,52
330,face,noise,3,1,0.9839,Male,52
330,face,noise,1,1,1.2885,Male,52
330,face,noise,2,0,1.5907,Male,52
330,face,noise,3,0,2.2603,Male,52
330,face,noise,2,0,2.7217,Male,52
330,face,noise,2,0,4.0334,Male,52
332,face,no_noise,1,1,14.8594,Male,33
332,face,no_noise,3,0,9.751,Male,33
332,face,no_noise,1,1,13.7859,Male,33
332,face,no_noise,2,0,6.5942,Male,33
332,face,no_noise,3,1,15.1365,Male,33
332,face,no_noise,3,0,6.9157,Male,33
332,face,no_noise,2,0,47.5043,Male,33
332,face,no_noise,3,1,45.624,Male,33
332,face,no_noise,2,1,4.7469,Male,33
332,face,no_noise,3,1,10.1029,Male,33
332,face,no_noise,2,1,5.3837,Male,33
332,face,no_noise,3,1,3.648,Male,33
332,face,no_noise,3,0,6.0624,Male,33
332,face,no_noise,1,1,2.6896,Male,33
332,face,no_noise,2,1,49.5197,Male,33
332,face,no_noise,3,0,4.3303,Male,33
